D,2018-09-18,14:32:22.67,00:00:00.00,HA,3D6.1D592D6078,1,2,2
D,2018-09-18,14:33:52.56,00:00:01.02,HA,3D6.00184CBABB,2,86,2
D,2018-09-18,14:41:12.68,00:00:00.00,HA,3D6.1D592D6078,1,424,2
D,2018-09-18,14:41:14.75,00:00:00.00,HA,3D6.1D592D6078,1,1,2
D,2018-09-18,14:42:18.80,00:00:00.00,HA,3D6.00184CBABB,1,61,2
D,2018-09-18,14:42:47.73,00:00:01.04,HA,3D6.00184CBABB,2,27,2
D,2018-09-18,14:42:59.10,00:00:03.10,HA,3D6.00184CBABB,4,9,2
D,2018-09-18,14:43:08.40,00:00:17.58,HA,3D6.00184CBABB,18,5,2
D,2018-09-18,14:43:28.05,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,14:43:30.12,00:00:07.24,HA,3D6.00184CBABB,8,1,2
D,2018-09-18,14:43:42.52,00:00:02.06,HA,3D6.00184CBABB,3,4,2
D,2018-09-18,14:44:16.62,00:00:00.00,HA,3D6.00184CBABB,1,30,2
D,2018-09-18,14:44:18.69,00:00:01.03,HA,3D6.00184CBABB,2,1,2
D,2018-09-18,14:44:21.79,00:00:00.00,HA,3D6.00184CBABB,1,1,2
D,2018-09-18,14:52:34.60,00:00:00.00,HA,3D6.00184CBABB,1,476,2
D,2018-09-18,14:52:57.33,00:00:00.00,HA,3D6.00184CBABB,1,21,2
D,2018-09-18,15:03:45.11,00:00:02.07,HA,3D6.00184CBA70,3,626,2
D,2018-09-18,15:05:34.62,00:00:01.04,HA,3D6.00184CBA70,2,103,2
D,2018-09-18,15:05:38.76,00:00:06.20,HA,3D6.00184CBA70,7,2,2
D,2018-09-18,15:05:47.03,00:00:03.10,HA,3D6.00184CBA70,4,1,2
D,2018-09-18,15:11:05.24,00:00:00.00,HA,3D6.00184CBAB6,1,304,2
D,2018-09-18,15:12:44.42,00:00:01.04,HA,3D6.00184CBAB6,2,95,2
D,2018-09-18,15:14:28.77,00:00:01.03,HA,3D6.00184CBAB6,2,99,2
D,2018-09-18,15:15:27.67,00:00:17.58,HA,3D6.00184CBAB6,18,55,2
D,2018-09-18,15:15:59.70,00:01:21.70,HA,3D6.00184CBAB6,80,13,2
D,2018-09-18,15:19:09.91,00:00:00.00,HA,3D6.00184CBAB6,1,104,2
D,2018-09-18,15:19:16.12,00:00:00.00,HA,3D6.00184CBAB6,1,5,2
D,2018-09-18,15:19:19.22,00:00:17.57,HA,3D6.00184CBAB6,18,2,2
D,2018-09-18,15:20:07.79,00:00:01.03,HA,3D6.00184CBAB6,2,29,2
D,2018-09-18,15:20:10.89,00:00:09.31,HA,3D6.00184CBAB6,10,1,2
D,2018-09-18,15:21:43.88,00:00:01.04,HA,3D6.1D592D6078,2,80,2
D,2018-09-18,15:30:59.73,00:00:01.03,HA,3D6.00184CBAB6,2,536,2
D,2018-09-18,15:32:50.28,00:00:12.40,HA,3D6.00184CBABB,13,105,2
D,2018-09-18,15:34:03.64,00:00:00.00,HA,3D6.00184CBABB,1,58,2
D,2018-09-18,15:34:07.77,00:00:00.00,HA,3D6.00184CBAB6,1,3,2
D,2018-09-18,15:37:07.57,00:00:00.00,HA,3D6.00184CBAB6,1,173,2
D,2018-09-18,15:37:10.66,00:00:02.07,HA,3D6.00184CBAB6,3,2,2
D,2018-09-18,15:42:33.02,00:00:00.00,HA,3D6.00184CBAB6,1,309,2
D,2018-09-18,15:43:05.04,00:00:00.00,HA,3D6.00184CBAB6,1,30,2
D,2018-09-18,15:43:07.12,00:00:19.63,HA,3D6.00184CBAB6,20,1,2
D,2018-09-18,15:43:43.29,00:00:00.00,HA,3D6.00184CBA98,1,15,2
D,2018-09-18,15:43:45.35,00:00:03.11,HA,3D6.00184CBA98,4,1,2
D,2018-09-18,15:43:58.79,00:00:01.04,HA,3D6.00184CBA98,2,9,2
D,2018-09-18,15:44:01.89,00:00:13.45,HA,3D6.00184CBAB6,14,1,2
D,2018-09-18,15:44:18.44,00:00:01.03,HA,3D6.00184CBAB6,2,2,2
D,2018-09-18,15:44:21.54,00:00:00.00,HA,3D6.00184CBAB6,1,1,2
D,2018-09-18,15:47:08.91,00:00:00.00,HA,3D6.00184CBAB6,1,161,2
D,2018-09-18,15:47:22.34,00:00:00.00,HA,3D6.00184CBAB6,1,12,2
D,2018-09-18,15:47:26.48,00:00:11.36,HA,3D6.00184CBAB6,12,3,2
D,2018-09-18,15:47:53.36,00:00:04.14,HA,3D6.00184CBAB6,5,14,2
