up
Upload #2
Reader: Noname  Site: AA
--------- upload 2 start ---------
    Date        Time      Duration  Type    Tag ID    Count   Gap
D 2019-03-22 11:27:44.18 00:00:02.07 HA 3D6.00184CE0AB    3    31
D 2019-03-22 11:28:22.41 00:00:00.00 HA 3D6.00184CE0AB    1    34
D 2019-03-22 11:33:16.87 00:00:01.03 HA 3D6.00184CE0C1    2   284
D 2019-03-22 12:05:30.98 00:00:04.14 HA 3D6.00184CE0AB    5  1870
D 2019-03-22 12:07:36.00 00:00:04.14 HA 3D6.00184CE0AB    5   116
D 2019-03-22 12:20:54.65 00:00:00.00 HA 3D6.00184CE0C1    1   768
D 2019-03-22 12:48:09.12 00:00:00.00 HA 3D6.00184CBA0E    1  1581
D 2019-03-22 12:48:27.71 00:00:11.38 HA 3D6.00184CBA0E   12    17
D 2019-03-22 12:50:22.41 00:00:01.03 HA 3D6.00184CE0C1    2    99
D 2019-03-22 12:55:26.17 00:00:00.00 HA 3D6.00184CBA0E    1   292
D 2019-03-22 12:55:32.36 00:00:01.03 HA 3D6.00184CBA0E    2     5
D 2019-03-22 12:57:12.58 00:00:01.03 HA 3D6.00184CE0AB    2    95
D 2019-03-22 12:57:26.02 00:00:04.14 HA 3D6.00184CE0AB    5    11
D 2019-03-22 12:58:17.69 00:00:00.00 HA 3D6.00184CE0AB    1    45
D 2019-03-22 12:58:27.00 00:00:00.00 HA 3D6.00184CE0AB    1     8
D 2019-03-22 12:58:31.14 00:00:01.04 HA 3D6.00184CE0AB    2     3
D 2019-03-22 13:02:52.53 00:00:02.07 HA 3D6.00184CE0AB    3   251
D 2019-03-22 13:02:56.66 00:00:01.04 HA 3D6.00184CE0AB    2     1
D 2019-03-22 13:02:59.76 00:00:00.00 HA 3D6.00184CE0AB    1     1
D 2019-03-22 13:24:28.13 00:00:00.00 HA 3D6.00184CE0C1    1  1246
D 2019-03-22 13:26:04.22 00:00:04.14 HA 3D6.00184CE0AB    5    92
D 2019-03-22 13:26:13.52 00:00:00.00 HA 3D6.00184CE0AB    1     4
